scope,observed_tier,patch,role,rune_kind,rune_id,rune_name,games,wins,losses,win_rate,pick_rate,pick_rate_denominator,min_games_applied
overall,MIXED,15.14,MIDDLE,rune,9104,レジェンド: 迅速,16,4,12,0.25,0.17391304347826086,92,15
overall,MIXED,15.24,MIDDLE,keystone,8230,嵐乗りの勇躍,16,4,12,0.25,0.04678362573099415,342,15
overall,MIXED,16.3,MIDDLE,rune,8014,最期の慈悲,16,4,12,0.25,0.09090909090909091,176,15
overall,MIXED,16.6,JUNGLE,rune,8106,至極の賞金首狩り,16,4,12,0.25,0.10526315789473684,152,15
overall,MIXED,16.17,TOP,keystone,8112,電撃,16,4,12,0.25,0.015873015873015872,1008,15
overall,MIXED,15.17,ALL,keystone,9923,ヘイルブレード,16,3,13,0.1875,0.019753086419753086,810,15
overall,MIXED,16.14,JUNGLE,rune,8009,冷静沈着,16,3,13,0.1875,0.022988505747126436,696,15
overall,MIXED,15.21,ALL,keystone,8230,嵐乗りの勇躍,16,3,13,0.1875,0.02711864406779661,590,15
overall,MIXED,14.21,BOTTOM,rune,8233,英気集中,16,3,13,0.1875,0.2857142857142857,56,15
overall,MIXED,15.10,MIDDLE,rune,8473,ボーンアーマー,15,12,3,0.8,0.10869565217391304,138,15
overall,MIXED,14.21,TOP,keystone,8437,不死者の握撃,15,12,3,0.8,0.26785714285714285,56,15
overall,MIXED,15.22,TOP,rune,8410,疾駆,15,12,3,0.8,0.11363636363636363,132,15
overall,MIXED,15.19,UTILITY,shard,5010,UNKNOWN(5010),15,11,4,0.7333333333333333,0.06521739130434782,230,15
overall,MIXED,15.20,TOP,shard,5011,UNKNOWN(5011),15,11,4,0.7333333333333333,0.11363636363636363,132,15
overall,MIXED,15.24,MIDDLE,rune,8275,ニンバスクローク,15,11,4,0.7333333333333333,0.043859649122807015,342,15
overall,MIXED,15.10,ALL,keystone,8369,ファーストストライク,15,11,4,0.7333333333333333,0.021739130434782608,690,15
overall,MIXED,16.11,UTILITY,rune,8009,冷静沈着,15,11,4,0.7333333333333333,0.0635593220338983,236,15
overall,MIXED,16.8,UTILITY,rune,9111,凱旋,15,11,4,0.7333333333333333,0.10714285714285714,140,15
overall,MIXED,15.10,JUNGLE,rune,8236,強まる嵐,15,11,4,0.7333333333333333,0.10869565217391304,138,15
overall,MIXED,15.18,BOTTOM,rune,8429,心身調整,15,11,4,0.7333333333333333,0.11538461538461539,130,15
overall,MIXED,15.8,ALL,rune,8232,水走り,15,11,4,0.7333333333333333,0.023076923076923078,650,15
overall,MIXED,15.15,JUNGLE,rune,8299,背水の陣,15,11,4,0.7333333333333333,0.18292682926829268,82,15
overall,MIXED,16.7,BOTTOM,rune,8237,追火,15,11,4,0.7333333333333333,0.09740259740259741,154,15
overall,MIXED,15.20,MIDDLE,shard,5007,UNKNOWN(5007),15,10,5,0.6666666666666666,0.11450381679389313,131,15
overall,MIXED,15.13,ALL,shard,5010,UNKNOWN(5010),15,10,5,0.6666666666666666,0.015625,960,15
overall,MIXED,16.15,UTILITY,shard,5013,UNKNOWN(5013),15,10,5,0.6666666666666666,0.018159806295399514,826,15
overall,MIXED,15.4,ALL,rune,8224,アクシオム アルカニスト,15,10,5,0.6666666666666666,0.05555555555555555,270,15
overall,MIXED,16.3,MIDDLE,keystone,8214,エアリー召喚,15,10,5,0.6666666666666666,0.08522727272727272,176,15
overall,MIXED,15.9,ALL,rune,8321,キャッシュバック,15,10,5,0.6666666666666666,0.03488372093023256,430,15
overall,MIXED,14.22,ALL,keystone,8021,フリートフットワーク,15,10,5,0.6666666666666666,0.05172413793103448,290,15
overall,MIXED,15.17,BOTTOM,rune,8226,マナフローバンド,15,10,5,0.6666666666666666,0.09259259259259259,162,15
overall,MIXED,16.9,JUNGLE,keystone,8008,リーサルテンポ,15,10,5,0.6666666666666666,0.0949367088607595,158,15
overall,MIXED,16.5,MIDDLE,rune,9111,凱旋,15,10,5,0.6666666666666666,0.09259259259259259,162,15
overall,MIXED,16.5,UTILITY,rune,9111,凱旋,15,10,5,0.6666666666666666,0.09259259259259259,162,15
overall,MIXED,15.12,MIDDLE,rune,8105,執拗な賞金首狩り,15,10,5,0.6666666666666666,0.14705882352941177,102,15
overall,MIXED,15.10,BOTTOM,rune,8347,宇宙の英知,15,10,5,0.6666666666666666,0.10869565217391304,138,15
overall,MIXED,16.11,ALL,keystone,8230,嵐乗りの勇躍,15,10,5,0.6666666666666666,0.012711864406779662,1180,15
overall,MIXED,16.16,UTILITY,keystone,8010,征服者,15,10,5,0.6666666666666666,0.02252252252252252,666,15
overall,MIXED,16.6,BOTTOM,keystone,8229,秘儀の彗星,15,10,5,0.6666666666666666,0.09868421052631579,152,15
overall,MIXED,16.2,MIDDLE,rune,8299,背水の陣,15,10,5,0.6666666666666666,0.1056338028169014,142,15
overall,MIXED,15.16,JUNGLE,rune,8106,至極の賞金首狩り,15,10,5,0.6666666666666666,0.1388888888888889,108,15
overall,MIXED,15.4,BOTTOM,rune,8233,英気集中,15,10,5,0.6666666666666666,0.2777777777777778,54,15
overall,MIXED,15.13,MIDDLE,rune,8135,貪欲な賞金首狩り,15,10,5,0.6666666666666666,0.07853403141361257,191,15
overall,MIXED,14.21,ALL,rune,8234,追い風,15,10,5,0.6666666666666666,0.05357142857142857,280,15
overall,MIXED,15.19,UTILITY,rune,8304,魔法の靴,15,10,5,0.6666666666666666,0.06521739130434782,230,15
overall,MIXED,15.10,MIDDLE,shard,5007,UNKNOWN(5007),15,9,6,0.6,0.10869565217391304,138,15
overall,MIXED,15.22,MIDDLE,shard,5007,UNKNOWN(5007),15,9,6,0.6,0.11363636363636363,132,15
overall,MIXED,15.9,UTILITY,shard,5011,UNKNOWN(5011),15,9,6,0.6,0.1744186046511628,86,15
overall,MIXED,16.3,ALL,shard,5013,UNKNOWN(5013),15,9,6,0.6,0.017045454545454544,880,15
overall,MIXED,15.23,ALL,rune,8316,なんでも屋,15,9,6,0.6,0.02586206896551724,580,15
overall,MIXED,16.7,BOTTOM,rune,8316,なんでも屋,15,9,6,0.6,0.09740259740259741,154,15
overall,MIXED,15.20,ALL,rune,8321,キャッシュバック,15,9,6,0.6,0.022727272727272728,660,15
overall,MIXED,16.14,BOTTOM,rune,8140,グリスリー メメント,15,9,6,0.6,0.021551724137931036,696,15
overall,MIXED,14.20,UTILITY,rune,8401,シールドバッシュ,15,9,6,0.6,0.16304347826086957,92,15
overall,MIXED,14.22,ALL,rune,8401,シールドバッシュ,15,9,6,0.6,0.05172413793103448,290,15
overall,MIXED,15.19,MIDDLE,rune,8401,シールドバッシュ,15,9,6,0.6,0.06521739130434782,230,15
overall,MIXED,16.11,TOP,rune,8401,シールドバッシュ,15,9,6,0.6,0.0635593220338983,236,15
overall,MIXED,16.2,TOP,rune,8401,シールドバッシュ,15,9,6,0.6,0.1056338028169014,142,15
overall,MIXED,15.8,ALL,rune,8275,ニンバスクローク,15,9,6,0.6,0.023076923076923078,650,15
overall,MIXED,16.6,TOP,rune,8345,ビスケットデリバリー,15,9,6,0.6,0.09868421052631579,152,15
overall,MIXED,15.9,BOTTOM,keystone,8021,フリートフットワーク,15,9,6,0.6,0.1744186046511628,86,15
overall,MIXED,15.8,ALL,rune,8306,ヘクステックフラッシュネイター,15,9,6,0.6,0.023076923076923078,650,15
overall,MIXED,16.8,MIDDLE,rune,8473,ボーンアーマー,15,9,6,0.6,0.10714285714285714,140,15
overall,MIXED,16.8,TOP,rune,8226,マナフローバンド,15,9,6,0.6,0.10714285714285714,140,15
overall,MIXED,15.4,TOP,rune,9104,レジェンド: 迅速,15,9,6,0.6,0.2777777777777778,54,15
overall,MIXED,15.17,MIDDLE,rune,8017,切り崩し,15,9,6,0.6,0.09259259259259259,162,15
overall,MIXED,15.24,UTILITY,rune,8105,執拗な賞金首狩り,15,9,6,0.6,0.043859649122807015,342,15
overall,MIXED,15.12,MIDDLE,rune,8347,宇宙の英知,15,9,6,0.6,0.14705882352941177,102,15
overall,MIXED,16.3,TOP,rune,8347,宇宙の英知,15,9,6,0.6,0.08522727272727272,176,15
overall,MIXED,15.16,TOP,rune,8429,心身調整,15,9,6,0.6,0.1388888888888889,108,15
overall,MIXED,16.12,TOP,rune,8429,心身調整,15,9,6,0.6,0.08426966292134831,178,15
overall,MIXED,16.15,JUNGLE,rune,8444,息継ぎ,15,9,6,0.6,0.018159806295399514,826,15
overall,MIXED,16.11,UTILITY,rune,8014,最期の慈悲,15,9,6,0.6,0.0635593220338983,236,15
overall,MIXED,14.23,UTILITY,keystone,8229,秘儀の彗星,15,9,6,0.6,0.35714285714285715,42,15
overall,MIXED,16.11,BOTTOM,keystone,8229,秘儀の彗星,15,9,6,0.6,0.0635593220338983,236,15
overall,MIXED,14.20,JUNGLE,rune,8106,至極の賞金首狩り,15,9,6,0.6,0.16304347826086957,92,15
overall,MIXED,15.4,MIDDLE,rune,8106,至極の賞金首狩り,15,9,6,0.6,0.2777777777777778,54,15
overall,MIXED,16.18,JUNGLE,rune,8210,至高,15,9,6,0.6,0.044642857142857144,336,15
overall,MIXED,15.2,MIDDLE,rune,8139,血の味わい,15,9,6,0.6,0.16304347826086957,92,15
overall,MIXED,14.24,BOTTOM,rune,8135,貪欲な賞金首狩り,15,9,6,0.6,0.3,50,15
overall,MIXED,16.5,BOTTOM,rune,8237,追火,15,9,6,0.6,0.09259259259259259,162,15
overall,MIXED,15.18,MIDDLE,rune,8304,魔法の靴,15,9,6,0.6,0.11538461538461539,130,15
overall,MIXED,15.20,TOP,rune,8304,魔法の靴,15,9,6,0.6,0.11363636363636363,132,15
overall,MIXED,16.1,TOP,rune,8304,魔法の靴,15,9,6,0.6,0.09740259740259741,154,15
overall,MIXED,16.9,UTILITY,shard,5005,UNKNOWN(5005),15,8,7,0.5333333333333333,0.0949367088607595,158,15
overall,MIXED,15.5,TOP,shard,5008,UNKNOWN(5008),15,8,7,0.5333333333333333,0.75,20,15
overall,MIXED,16.14,BOTTOM,rune,8224,アクシオム アルカニスト,15,8,7,0.5333333333333333,0.021551724137931036,696,15
overall,MIXED,15.2,ALL,keystone,8214,エアリー召喚,15,8,7,0.5333333333333333,0.03260869565217391,460,15
overall,MIXED,16.1,ALL,keystone,8465,ガーディアン,15,8,7,0.5333333333333333,0.01948051948051948,770,15
overall,MIXED,15.11,ALL,rune,8275,ニンバスクローク,15,8,7,0.5333333333333333,0.02830188679245283,530,15
overall,MIXED,15.11,TOP,rune,8345,ビスケットデリバリー,15,8,7,0.5333333333333333,0.14150943396226415,106,15
overall,MIXED,15.20,MIDDLE,rune,8345,ビスケットデリバリー,15,8,7,0.5333333333333333,0.11450381679389313,131,15
overall,MIXED,16.12,BOTTOM,keystone,8369,ファーストストライク,15,8,7,0.5333333333333333,0.0847457627118644,177,15
overall,MIXED,16.2,BOTTOM,keystone,8021,フリートフットワーク,15,8,7,0.5333333333333333,0.1056338028169014,142,15
overall,MIXED,15.11,JUNGLE,keystone,8005,プレスアタック,15,8,7,0.5333333333333333,0.14150943396226415,106,15
overall,MIXED,15.22,ALL,keystone,9923,ヘイルブレード,15,8,7,0.5333333333333333,0.022727272727272728,660,15
overall,MIXED,15.7,ALL,rune,8306,ヘクステックフラッシュネイター,15,8,7,0.5333333333333333,0.03260869565217391,460,15
overall,MIXED,15.7,UTILITY,rune,8306,ヘクステックフラッシュネイター,15,8,7,0.5333333333333333,0.16304347826086957,92,15
overall,MIXED,15.16,MIDDLE,rune,8473,ボーンアーマー,15,8,7,0.5333333333333333,0.1388888888888889,108,15
overall,MIXED,16.1,BOTTOM,rune,8226,マナフローバンド,15,8,7,0.5333333333333333,0.09740259740259741,154,15
overall,MIXED,15.1,BOTTOM,keystone,8008,リーサルテンポ,15,8,7,0.5333333333333333,0.39473684210526316,38,15
overall,MIXED,15.10,TOP,keystone,8008,リーサルテンポ,15,8,7,0.5333333333333333,0.10869565217391304,138,15
overall,MIXED,15.20,JUNGLE,keystone,8008,リーサルテンポ,15,8,7,0.5333333333333333,0.11363636363636363,132,15
overall,MIXED,16.7,JUNGLE,keystone,8008,リーサルテンポ,15,8,7,0.5333333333333333,0.09740259740259741,154,15
overall,MIXED,14.20,MIDDLE,rune,9105,レジェンド: ヘイスト,15,8,7,0.5333333333333333,0.16304347826086957,92,15
overall,MIXED,16.11,JUNGLE,rune,8017,切り崩し,15,8,7,0.5333333333333333,0.0635593220338983,236,15
overall,MIXED,15.20,MIDDLE,rune,8347,宇宙の英知,15,8,7,0.5333333333333333,0.11450381679389313,131,15
overall,MIXED,14.23,BOTTOM,rune,8236,強まる嵐,15,8,7,0.5333333333333333,0.35714285714285715,42,15
overall,MIXED,15.10,TOP,rune,8429,心身調整,15,8,7,0.5333333333333333,0.10869565217391304,138,15
overall,MIXED,15.2,MIDDLE,rune,8014,最期の慈悲,15,8,7,0.5333333333333333,0.16304347826086957,92,15
overall,MIXED,15.4,ALL,rune,8453,生気付与,15,8,7,0.5333333333333333,0.05555555555555555,270,15
overall,MIXED,16.11,JUNGLE,rune,8410,疾駆,15,8,7,0.5333333333333333,0.0635593220338983,236,15
overall,MIXED,15.4,UTILITY,keystone,8229,秘儀の彗星,15,8,7,0.5333333333333333,0.2777777777777778,54,15
overall,MIXED,15.7,UTILITY,keystone,8229,秘儀の彗星,15,8,7,0.5333333333333333,0.16304347826086957,92,15
overall,MIXED,14.24,JUNGLE,rune,8299,背水の陣,15,8,7,0.5333333333333333,0.3,50,15
overall,MIXED,16.8,MIDDLE,rune,8299,背水の陣,15,8,7,0.5333333333333333,0.10714285714285714,140,15
overall,MIXED,15.17,BOTTOM,rune,8210,至高,15,8,7,0.5333333333333333,0.09259259259259259,162,15
overall,MIXED,16.11,UTILITY,rune,8451,超成長,15,8,7,0.5333333333333333,0.0635593220338983,236,15
overall,MIXED,16.11,TOP,rune,8234,追い風,15,8,7,0.5333333333333333,0.0635593220338983,236,15
overall,MIXED,16.2,JUNGLE,keystone,8128,魂の収穫,15,8,7,0.5333333333333333,0.1056338028169014,142,15
overall,MIXED,15.12,TOP,rune,8304,魔法の靴,15,8,7,0.5333333333333333,0.14705882352941177,102,15
overall,MIXED,15.6,MIDDLE,shard,5001,UNKNOWN(5001),15,7,8,0.4666666666666667,0.9375,16,15
overall,MIXED,15.6,TOP,shard,5008,UNKNOWN(5008),15,7,8,0.4666666666666667,0.9375,16,15
overall,MIXED,15.21,ALL,rune,8224,アクシオム アルカニスト,15,7,8,0.4666666666666667,0.025423728813559324,590,15
overall,MIXED,15.24,ALL,keystone,8351,グレイシャルオーグメント,15,7,8,0.4666666666666667,0.008771929824561403,1710,15
overall,MIXED,15.24,UTILITY,keystone,8351,グレイシャルオーグメント,15,7,8,0.4666666666666667,0.043859649122807015,342,15
overall,MIXED,16.11,ALL,keystone,8351,グレイシャルオーグメント,15,7,8,0.4666666666666667,0.012711864406779662,1180,15
overall,MIXED,16.11,UTILITY,keystone,8351,グレイシャルオーグメント,15,7,8,0.4666666666666667,0.0635593220338983,236,15
overall,MIXED,15.17,TOP,rune,8401,シールドバッシュ,15,7,8,0.4666666666666667,0.09259259259259259,162,15
overall,MIXED,16.11,ALL,rune,8141,ディープワード,15,7,8,0.4666666666666667,0.012711864406779662,1180,15
overall,MIXED,16.14,JUNGLE,keystone,8369,ファーストストライク,15,7,8,0.4666666666666667,0.021551724137931036,696,15
overall,MIXED,14.19,MIDDLE,keystone,8021,フリートフットワーク,15,7,8,0.4666666666666667,0.17857142857142858,84,15
overall,MIXED,14.21,BOTTOM,keystone,8021,フリートフットワーク,15,7,8,0.4666666666666667,0.26785714285714285,56,15
overall,MIXED,16.6,JUNGLE,keystone,8021,フリートフットワーク,15,7,8,0.4666666666666667,0.09868421052631579,152,15
overall,MIXED,15.8,MIDDLE,rune,8473,ボーンアーマー,15,7,8,0.4666666666666667,0.11538461538461539,130,15
overall,MIXED,16.16,JUNGLE,rune,8473,ボーンアーマー,15,7,8,0.4666666666666667,0.02252252252252252,666,15
overall,MIXED,16.8,ALL,rune,9101,体力吸収,15,7,8,0.4666666666666667,0.02142857142857143,700,15
overall,MIXED,15.10,MIDDLE,rune,8017,切り崩し,15,7,8,0.4666666666666667,0.10869565217391304,138,15
overall,MIXED,15.16,ALL,rune,8105,執拗な賞金首狩り,15,7,8,0.4666666666666667,0.027777777777777776,540,15
overall,MIXED,16.4,MIDDLE,rune,8444,息継ぎ,15,7,8,0.4666666666666667,0.14150943396226415,106,15
overall,MIXED,15.8,MIDDLE,rune,8014,最期の慈悲,15,7,8,0.4666666666666667,0.11538461538461539,130,15
overall,MIXED,15.23,TOP,rune,8242,気迫,15,7,8,0.4666666666666667,0.12931034482758622,116,15
overall,MIXED,15.13,JUNGLE,rune,8232,水走り,15,7,8,0.4666666666666667,0.078125,192,15
overall,MIXED,15.19,JUNGLE,rune,8232,水走り,15,7,8,0.4666666666666667,0.06493506493506493,231,15
overall,MIXED,16.10,ALL,rune,8232,水走り,15,7,8,0.4666666666666667,0.013513513513513514,1110,15
overall,MIXED,15.18,UTILITY,rune,8453,生気付与,15,7,8,0.4666666666666667,0.11538461538461539,130,15
overall,MIXED,15.7,MIDDLE,rune,8299,背水の陣,15,7,8,0.4666666666666667,0.16304347826086957,92,15
overall,MIXED,15.2,JUNGLE,rune,8106,至極の賞金首狩り,15,7,8,0.4666666666666667,0.16304347826086957,92,15
overall,MIXED,14.20,TOP,rune,8210,至高,15,7,8,0.4666666666666667,0.16304347826086957,92,15
overall,MIXED,15.3,UTILITY,rune,8126,追い打ち,15,7,8,0.4666666666666667,0.18292682926829268,82,15
overall,MIXED,15.13,TOP,rune,8237,追火,15,7,8,0.4666666666666667,0.078125,192,15
overall,MIXED,16.15,UTILITY,keystone,8128,魂の収穫,15,7,8,0.4666666666666667,0.018159806295399514,826,15
overall,MIXED,14.21,BOTTOM,rune,8304,魔法の靴,15,7,8,0.4666666666666667,0.26785714285714285,56,15
overall,MIXED,15.5,ALL,shard,5011,UNKNOWN(5011),15,6,9,0.4,0.15,100,15
overall,MIXED,15.4,UTILITY,keystone,8439,アフターショック,15,6,9,0.4,0.2777777777777778,54,15
overall,MIXED,15.3,UTILITY,rune,8401,シールドバッシュ,15,6,9,0.4,0.18292682926829268,82,15
overall,MIXED,16.12,BOTTOM,rune,8313,トリプル トニック,15,6,9,0.4,0.0847457627118644,177,15
overall,MIXED,15.2,ALL,rune,8275,ニンバスクローク,15,6,9,0.4,0.03260869565217391,460,15
overall,MIXED,15.19,ALL,keystone,8369,ファーストストライク,15,6,9,0.4,0.013043478260869565,1150,15
overall,MIXED,16.7,BOTTOM,keystone,8369,ファーストストライク,15,6,9,0.4,0.09740259740259741,154,15
overall,MIXED,15.18,JUNGLE,keystone,8005,プレスアタック,15,6,9,0.4,0.11538461538461539,130,15
overall,MIXED,15.19,TOP,keystone,8005,プレスアタック,15,6,9,0.4,0.06550218340611354,229,15
overall,MIXED,16.2,MIDDLE,rune,8473,ボーンアーマー,15,6,9,0.4,0.1056338028169014,142,15
overall,MIXED,15.17,TOP,rune,8226,マナフローバンド,15,6,9,0.4,0.09259259259259259,162,15
overall,MIXED,15.16,MIDDLE,keystone,8008,リーサルテンポ,15,6,9,0.4,0.1388888888888889,108,15
overall,MIXED,16.6,JUNGLE,keystone,8008,リーサルテンポ,15,6,9,0.4,0.09868421052631579,152,15
overall,MIXED,16.8,TOP,keystone,8008,リーサルテンポ,15,6,9,0.4,0.10714285714285714,140,15
overall,MIXED,15.13,UTILITY,rune,9105,レジェンド: ヘイスト,15,6,9,0.4,0.078125,192,15
overall,MIXED,16.1,MIDDLE,rune,9105,レジェンド: ヘイスト,15,6,9,0.4,0.09740259740259741,154,15
overall,MIXED,14.21,TOP,rune,9104,レジェンド: 迅速,15,6,9,0.4,0.26785714285714285,56,15
overall,MIXED,15.21,MIDDLE,rune,8009,冷静沈着,15,6,9,0.4,0.1271186440677966,118,15
overall,MIXED,16.12,TOP,rune,8017,切り崩し,15,6,9,0.4,0.08426966292134831,178,15
overall,MIXED,16.5,MIDDLE,rune,8017,切り崩し,15,6,9,0.4,0.09259259259259259,162,15
overall,MIXED,16.7,ALL,keystone,8230,嵐乗りの勇躍,15,6,9,0.4,0.01948051948051948,770,15
overall,MIXED,15.19,MIDDLE,rune,8236,強まる嵐,15,6,9,0.4,0.06521739130434782,230,15
overall,MIXED,16.10,MIDDLE,rune,8236,強まる嵐,15,6,9,0.4,0.06756756756756757,222,15
overall,MIXED,16.14,UTILITY,keystone,8010,征服者,15,6,9,0.4,0.021551724137931036,696,15
overall,MIXED,16.7,MIDDLE,keystone,8010,征服者,15,6,9,0.4,0.09740259740259741,154,15
overall,MIXED,15.24,UTILITY,rune,8429,心身調整,15,6,9,0.4,0.043859649122807015,342,15
overall,MIXED,14.23,TOP,rune,8444,息継ぎ,15,6,9,0.4,0.35714285714285715,42,15
overall,MIXED,15.2,MIDDLE,rune,8444,息継ぎ,15,6,9,0.4,0.16304347826086957,92,15
overall,MIXED,15.1,JUNGLE,rune,8014,最期の慈悲,15,6,9,0.4,0.39473684210526316,38,15
overall,MIXED,15.23,MIDDLE,rune,8014,最期の慈悲,15,6,9,0.4,0.12931034482758622,116,15
overall,MIXED,16.11,JUNGLE,rune,8232,水走り,15,6,9,0.4,0.0635593220338983,236,15
overall,MIXED,16.10,TOP,keystone,8229,秘儀の彗星,15,6,9,0.4,0.06756756756756757,222,15
overall,MIXED,16.7,TOP,keystone,8229,秘儀の彗星,15,6,9,0.4,0.09740259740259741,154,15
overall,MIXED,15.23,TOP,rune,8210,至高,15,6,9,0.4,0.12931034482758622,116,15
overall,MIXED,15.19,MIDDLE,rune,8233,英気集中,15,6,9,0.4,0.06521739130434782,230,15
overall,MIXED,16.13,TOP,rune,8126,追い打ち,15,6,9,0.4,0.022796352583586626,658,15
overall,MIXED,16.10,TOP,rune,8304,魔法の靴,15,6,9,0.4,0.06756756756756757,222,15
overall,MIXED,15.16,UTILITY,shard,5011,UNKNOWN(5011),15,5,10,0.3333333333333333,0.1388888888888889,108,15
overall,MIXED,15.1,ALL,rune,8401,シールドバッシュ,15,5,10,0.3333333333333333,0.07894736842105263,190,15
overall,MIXED,15.24,BOTTOM,rune,8313,トリプル トニック,15,5,10,0.3333333333333333,0.04398826979472141,341,15
overall,MIXED,14.24,BOTTOM,rune,8345,ビスケットデリバリー,15,5,10,0.3333333333333333,0.3,50,15
overall,MIXED,16.2,MIDDLE,keystone,8369,ファーストストライク,15,5,10,0.3333333333333333,0.1056338028169014,142,15
overall,MIXED,15.20,ALL,rune,8306,ヘクステックフラッシュネイター,15,5,10,0.3333333333333333,0.022727272727272728,660,15
overall,MIXED,15.20,UTILITY,rune,8306,ヘクステックフラッシュネイター,15,5,10,0.3333333333333333,0.11363636363636363,132,15
overall,MIXED,15.11,JUNGLE,keystone,8008,リーサルテンポ,15,5,10,0.3333333333333333,0.14150943396226415,106,15
overall,MIXED,15.2,BOTTOM,rune,9104,レジェンド: 迅速,15,5,10,0.3333333333333333,0.16304347826086957,92,15
overall,MIXED,15.18,MIDDLE,rune,8009,冷静沈着,15,5,10,0.3333333333333333,0.11538461538461539,130,15
overall,MIXED,16.1,UTILITY,rune,8105,執拗な賞金首狩り,15,5,10,0.3333333333333333,0.09803921568627451,153,15
overall,MIXED,14.24,ALL,rune,8429,心身調整,15,5,10,0.3333333333333333,0.06,250,15
overall,MIXED,15.14,ALL,rune,8232,水走り,15,5,10,0.3333333333333333,0.03260869565217391,460,15
overall,MIXED,15.24,JUNGLE,rune,8410,疾駆,15,5,10,0.3333333333333333,0.043859649122807015,342,15
overall,MIXED,16.18,MIDDLE,rune,8137,第六感,15,5,10,0.3333333333333333,0.044642857142857144,336,15
overall,MIXED,16.7,JUNGLE,rune,8106,至極の賞金首狩り,15,5,10,0.3333333333333333,0.09740259740259741,154,15
overall,MIXED,14.21,JUNGLE,rune,8135,貪欲な賞金首狩り,15,5,10,0.3333333333333333,0.26785714285714285,56,15
